FILE;ROSBAG FILE;YEAR;MONTH;DAY;HOUR;MINUTE;SECOND;DEPARTMENT;FLOOR;THERMAL OBJECTS;RGB OBJECTS
004274_1714398739319409789;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;14;14
004309_1714398742821291268;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;13;9
004381_1714398750021133038;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;12;8
004403_1714398752221161395;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;10;6
004439_1714398755821179181;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;9;6
004480_1714398759919304647;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;7;5
004513_1714398763219880164;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;7;4
004535_1714398765419156086;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;7;5
004580_1714398769919591224;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;5;6
004630_1714398774919243493;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;7;6
004731_1714398785019285167;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;6;6
004754_1714398787319135521;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;8;6
004787_1714398790620353891;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;9;8
004836_1714398795520721108;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;9;8
004858_1714398797719562314;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;8;6
004900_1714398801919203594;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;8;8
004934_1714398805319683077;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;9;9
004966_1714398808519977715;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;8;8
005002_1714398812120488050;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;9;9
005042_1714398816120405367;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;7;7
005064_1714398818320005998;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;7;7
005116_1714398823520489831;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;7;7
005144_1714398826319902245;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;6;6
005168_1714398828719520619;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;8;8
005190_1714398830920485371;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;6;6
005212_1714398833121568304;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;5;5
005233_1714398835221981088;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;10;10
005256_1714398837520710482;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;7;7
005279_1714398839819963435;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;10;11
005312_1714398843119576935;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;9;9
005352_1714398847122016994;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;10;8
005378_1714398849721104319;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;9;9
005425_1714398854420253623;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;8;8
005454_1714398857319872072;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;6;7
005478_1714398859719933098;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;8;6
005507_1714398862620091686;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;7;8
005531_1714398865019883409;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;7;7
005574_1714398869319557356;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;3;3
005600_1714398871921786981;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;5;6
005629_1714398874820224890;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;5;6
005650_1714398876920739056;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;7;7
005673_1714398879219712390;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;7;7
005702_1714398882119790738;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;7;7
005728_1714398884720905214;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;5;5
005751_1714398887019921008;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;6;6
005796_1714398891521161493;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;5;5
005856_1714398897521446955;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;5;5
005894_1714398901319825053;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;2;2
005939_1714398905819454795;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;1;1
005960_1714398907919842734;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;1;1
006017_1714398913620580571;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;2;2
006040_1714398915919378944;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;2;2
006092_1714398921119374490;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;2;2
006122_1714398924119577455;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;1;1
006151_1714398927021385836;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;0;0
006177_1714398929622017888;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;0;0
006218_1714398933719555029;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;0;0
006272_1714398939120123700;2024-04-29-14-45-11_bag_DEI_4;2024;4;29;14;45;11;DEI;4;0;0
000002_1714399056315727650;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;5;7
000025_1714399058617981423;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;5;5
000049_1714399061017530278;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;6;6
000072_1714399063317003133;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;4;4
000283_1714399084420284374;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;3;3
000366_1714399092720425010;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;1;1
000572_1714399113320305418;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;0;0
000635_1714399119620199486;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;0;0
000657_1714399121818728014;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;0;0
000682_1714399124315543576;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;0;0
000706_1714399126719950604;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;1;1
000729_1714399129016437454;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;2;2
000751_1714399131215659908;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;2;2
000772_1714399133316775128;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;2;2
000794_1714399135517697893;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;2;2
000815_1714399137619755024;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;2;2
000843_1714399140417005526;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;2;2
000865_1714399142616005650;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;2;2
000886_1714399144717220017;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;2;2
000908_1714399146916499495;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;2;2
000931_1714399149216726390;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;1;1
000953_1714399151416988353;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;0;0
000974_1714399153517454488;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;0;0
000999_1714399156013749568;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;2;2
001022_1714399158315890790;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;2;2
001045_1714399160614681912;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;2;2
001066_1714399162716393521;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;2;2
001088_1714399164916535093;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;1;1
001111_1714399167215373597;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;1;1
001136_1714399169714482469;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;3;3
001157_1714399171815612149;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;2;2
001183_1714399174417473011;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;1;1
001208_1714399176916068944;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;2;2
001230_1714399179115945631;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;2;2
001253_1714399181416456340;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;1;1
001275_1714399183617022035;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;1;1
001301_1714399186216439526;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;1;1
001325_1714399188616293425;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;1;1
001347_1714399190814219463;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;3;1
001369_1714399193015320087;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;4;2
001392_1714399195316489264;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;4;2
001415_1714399197617739150;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;4;2
001437_1714399199814621778;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;4;3
001461_1714399202215811076;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;4;4
001484_1714399204513646572;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;3;6
001508_1714399206912719811;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;3;5
001529_1714399209017142104;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;4;8
001552_1714399211314993961;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;1;2
001575_1714399213613517126;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;3;6
001596_1714399215715054689;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;2;4
001618_1714399217917435865;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;2;4
001644_1714399220516114707;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;2;4
001666_1714399222713230206;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;2;4
001688_1714399224914700070;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;2;4
001713_1714399227417251309;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;2;4
001738_1714399229913270281;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;2;4
001760_1714399232115182453;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;2;4
001781_1714399234215984627;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;2;4
001805_1714399236612765136;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;2;4
001826_1714399238715883852;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;2;4
001864_1714399242516092832;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;2;4
001891_1714399245214931274;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;3;6
001917_1714399247813628199;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;3;5
001938_1714399249915814784;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;3;6
001975_1714399253612278161;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;3;5
001996_1714399255715964037;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;0;0
002021_1714399258217052179;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;1;2
002048_1714399260912741716;2024-04-29-14-57-35_bag_DEEC_4;2024;4;29;14;57;35;DEEC;4;1;2
001480_1715085869197740655;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;5;5
001505_1715085871697818872;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;5;5
001530_1715085874196087442;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;5;5
001551_1715085876298751555;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;5;5
001577_1715085878897091606;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;5;5
001598_1715085880998334511;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;5;5
001620_1715085883197909113;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;5;5
001646_1715085885797893039;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;5;5
001668_1715085887995569481;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;3;3
001698_1715085890997705149;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;1;1
001727_1715085893896268106;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;1;1
001754_1715085896597858192;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;1;1
001782_1715085899396996206;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;1;1
001805_1715085901696071269;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;2;2
001827_1715085903897511682;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;2;2
001848_1715085905998517486;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;2;2
001870_1715085908196584039;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;2;2
001892_1715085910397046820;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;2;2
001915_1715085912697053960;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;2;2
001939_1715085915096624246;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;2;2
001962_1715085917399054657;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;2;2
001984_1715085919596601005;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;2;2
002009_1715085922096074407;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;2;3
002036_1715085924793932769;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;4;4
002057_1715085926894919489;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;5;5
002079_1715085929097783257;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;6;6
002103_1715085931493970629;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;6;6
002124_1715085933594034542;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;6;6
002151_1715085936294965017;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;7;7
002181_1715085939294721754;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;6;6
002202_1715085941395393604;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;6;6
002225_1715085943694035873;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;8;8
002249_1715085946094319779;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;8;8
002270_1715085948195903517;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;8;8
002292_1715085950394401354;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;8;8
002315_1715085952694565717;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;9;9
002340_1715085955196634720;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;9;9
002364_1715085957593835459;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;8;8
002385_1715085959694942879;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;7;7
002409_1715085962096572108;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;7;7
002432_1715085964393683387;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;7;7
002459_1715085967095720366;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;7;7
002480_1715085969196872593;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;7;7
002509_1715085972095687955;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;6;6
002537_1715085974894350258;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;7;7
002558_1715085976995405074;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;6;6
002580_1715085979194369249;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;6;6
002638_1715085984992498631;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;5;5
002701_1715085991292995300;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;2;2
002723_1715085993492835023;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;1;1
002750_1715085996192309072;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;1;1
002784_1715085999592485131;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;0;0
002817_1715086002891641986;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;0;0
002843_1715086005491388318;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;0;0
002880_1715086009191392500;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;1;1
002905_1715086011692210509;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;0;0
002951_1715086016292297588;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;0;0
002999_1715086021092320256;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;0;0
003045_1715086025691965356;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;0;0
003075_1715086028691247293;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;0;0
003106_1715086031791900296;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;0;0
003138_1715086034991257793;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;0;0
003225_1715086043691537076;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;0;0
003249_1715086046091382135;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;2;2
003279_1715086049091682848;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;0;0
003303_1715086051490640002;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;0;0
003326_1715086053791691536;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;5;3
003387_1715086059891240491;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;11;11
003413_1715086062491464637;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;9;10
003442_1715086065391639028;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;10;11
003464_1715086067589862149;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;9;10
003498_1715086070991147665;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;10;10
003536_1715086074789082113;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;8;8
003568_1715086077991112841;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;6;6
003595_1715086080691086085;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;3;4
003622_1715086083389729340;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;3;3
003657_1715086086890125044;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;4;4
003691_1715086090291236211;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;4;4
003715_1715086092689760230;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;5;5
003742_1715086095390701281;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;3;3
003774_1715086098590287700;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;3;3
003795_1715086100690575700;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;3;3
003830_1715086104190353942;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;2;2
003855_1715086106689853632;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;1;1
003876_1715086108790347167;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;0;0
003923_1715086113490510252;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;0;0
004013_1715086122490884369;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;0;0
004065_1715086127690284995;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;2;2
004125_1715086133689941345;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;2;2
004153_1715086136489795122;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;4;4
004196_1715086140789661844;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;3;3
004283_1715086149490015007;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;3;3
004350_1715086156188949760;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;5;5
004379_1715086159089618730;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;5;4
004433_1715086164489141740;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;4;4
004479_1715086169089326367;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;3;3
004554_1715086176588984312;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;3;3
004624_1715086183590040954;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;4;4
004653_1715086186489427035;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;2;2
004747_1715086195888542018;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;3;3
004789_1715086200088634633;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;3;2
004821_1715086203288440466;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;1;1
004846_1715086205787743358;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;1;1
004880_1715086209187111541;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;2;2
004912_1715086212386482513;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;1;1
004943_1715086215488209661;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;3;3
004976_1715086218788680983;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;2;2
005006_1715086221788052528;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;3;3
005039_1715086225088205748;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;3;3
005064_1715086227587568369;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;3;3
005100_1715086231187823690;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;3;3
005125_1715086233687109233;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;3;3
005146_1715086235788388578;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;3;3
005173_1715086238487816150;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;3;3
005197_1715086240887866749;2024-05-07-13-42-00_bag_DEEC_4;2024;5;7;13;42;0;DEEC;4;3;3
